;Scopy version,f4beeb1
;Exported on,Friday February 14/02/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
604,-7.588,0.218177
605,-7.587,0.218177
606,-7.586,0.218177
607,-7.585,0.218177
608,-7.584,0.218177
609,-7.583,0.218177
610,-7.582,0.218177
611,-7.581,0.218177
612,-7.58,0.218177
613,-7.579,0.218177
614,-7.578,0.218177
615,-7.577,0.218177
616,-7.576,0.218177
617,-7.575,0.218177
618,-7.574,0.218177
619,-7.573,0.218177
620,-7.572,0.218177
621,-7.571,0.218177
622,-7.57,0.218177
623,-7.569,0.218177
624,-7.568,0.218177
625,-7.567,0.218177
626,-7.566,0.218177
627,-7.565,0.218177
628,-7.564,0.218177
629,-7.563,0.218177
630,-7.562,0.218177
631,-7.561,0.218177
632,-7.56,0.218177
633,-7.559,0.218177
634,-7.558,0.218177
635,-7.557,0.218177
636,-7.556,0.218177
637,-7.555,0.218177
638,-7.554,0.218177
639,-7.553,0.218177
640,-7.552,0.218177
641,-7.551,0.218177
642,-7.55,0.218177
643,-7.549,0.218177
644,-7.548,0.218177
645,-7.547,0.218177
646,-7.546,0.218177
647,-7.545,0.218177
648,-7.544,0.218177
649,-7.543,0.218177
650,-7.542,0.218177
651,-7.541,0.216439
652,-7.54,0.216439
653,-7.539,0.218177
654,-7.538,0.218177
655,-7.537,0.218177
656,-7.536,0.218177
657,-7.535,0.218177
658,-7.534,0.218177
659,-7.533,0.218177
660,-7.532,0.218177
661,-7.531,0.218177
662,-7.53,0.218177
663,-7.529,0.218177
664,-7.528,0.218177
665,-7.527,0.218177
666,-7.526,0.218177
667,-7.525,0.218177
668,-7.524,0.218177
669,-7.523,0.218177
670,-7.522,0.218177
671,-7.521,0.218177
672,-7.52,0.218177
673,-7.519,0.218177
674,-7.518,0.218177
675,-7.517,0.218177
676,-7.516,0.218177
677,-7.515,0.218177
678,-7.514,0.218177
679,-7.513,0.218177
680,-7.512,0.218177
681,-7.511,0.218177
682,-7.51,0.218177
683,-7.509,0.218177
684,-7.508,0.221655
685,-7.507,0.223394
686,-7.506,0.225133
687,-7.505,0.225133
688,-7.504,0.225133
689,-7.503,0.225133
690,-7.502,0.225133
691,-7.501,0.225133
692,-7.5,0.225133
693,-7.499,0.225133
694,-7.498,0.225133
695,-7.497,0.225133
696,-7.496,0.225133
697,-7.495,0.225133
698,-7.494,0.225133
699,-7.493,0.225133
700,-7.492,0.225133
701,-7.491,0.225133
702,-7.49,0.225133
703,-7.489,0.225133
704,-7.488,0.225133
705,-7.487,0.225133
706,-7.486,0.225133
707,-7.485,0.225133
708,-7.484,0.225133
709,-7.483,0.225133
710,-7.482,0.225133
711,-7.481,0.225133
712,-7.48,0.225133
713,-7.479,0.226872
714,-7.478,0.223394
715,-7.477,0.225133
716,-7.476,0.225133
717,-7.475,0.225133
718,-7.474,0.225133
719,-7.473,0.225133
720,-7.472,0.225133
721,-7.471,0.225133
722,-7.47,0.225133
723,-7.469,0.225133
724,-7.468,0.225133
725,-7.467,0.225133
726,-7.466,0.225133
727,-7.465,0.225133
728,-7.464,0.225133
729,-7.463,0.225133
730,-7.462,0.225133
731,-7.461,0.225133
732,-7.46,0.225133
733,-7.459,0.225133
734,-7.458,0.225133
735,-7.457,0.225133
736,-7.456,0.225133
737,-7.455,0.225133
738,-7.454,0.225133
739,-7.453,0.225133
740,-7.452,0.225133
741,-7.451,0.225133
742,-7.45,0.225133
743,-7.449,0.225133
744,-7.448,0.225133
745,-7.447,0.225133
746,-7.446,0.225133
747,-7.445,0.225133
748,-7.444,0.225133
749,-7.443,0.225133
750,-7.442,0.225133
751,-7.441,0.225133
752,-7.44,0.225133
753,-7.439,0.225133
754,-7.438,0.225133
755,-7.437,0.225133
756,-7.436,0.225133
757,-7.435,0.225133
758,-7.434,0.225133
759,-7.433,0.225133
760,-7.432,0.225133
761,-7.431,0.225133
762,-7.43,0.225133
763,-7.429,0.225133
764,-7.428,0.225133
765,-7.427,0.225133
766,-7.426,0.225133
767,-7.425,0.225133
768,-7.424,0.225133
769,-7.423,0.228611
770,-7.422,0.225133
771,-7.421,0.225133
772,-7.42,0.225133
773,-7.419,0.225133
774,-7.418,0.225133
775,-7.417,0.226872
776,-7.416,0.226872
777,-7.415,0.226872
778,-7.414,0.225133
779,-7.413,0.225133
780,-7.412,0.225133
781,-7.411,0.225133
782,-7.41,0.225133
783,-7.409,0.225133
784,-7.408,0.225133
785,-7.407,0.225133
786,-7.406,0.225133
787,-7.405,0.225133
788,-7.404,0.225133
789,-7.403,0.225133
790,-7.402,0.225133
791,-7.401,0.225133
792,-7.4,0.225133
793,-7.399,0.225133
794,-7.398,0.225133
795,-7.397,0.225133
796,-7.396,0.225133
797,-7.395,0.225133
798,-7.394,0.225133
799,-7.393,0.225133
800,-7.392,0.225133
801,-7.391,0.225133
802,-7.39,0.225133
803,-7.389,0.225133
804,-7.388,0.225133
805,-7.387,0.225133
806,-7.386,0.225133
807,-7.385,0.225133
808,-7.384,0.225133
809,-7.383,0.225133
810,-7.382,0.225133
811,-7.381,0.225133
812,-7.38,0.225133
813,-7.379,0.225133
814,-7.378,0.225133
815,-7.377,0.225133
816,-7.376,0.225133
817,-7.375,0.225133
818,-7.374,0.225133
819,-7.373,0.225133
820,-7.372,0.225133
821,-7.371,0.225133
822,-7.37,0.225133
823,-7.369,0.225133
824,-7.368,0.225133
825,-7.367,0.225133
826,-7.366,0.225133
827,-7.365,0.225133
828,-7.364,0.225133
829,-7.363,0.225133
830,-7.362,0.225133
831,-7.361,0.225133
832,-7.36,0.225133
833,-7.359,0.225133
834,-7.358,0.225133
835,-7.357,0.225133
836,-7.356,0.225133
837,-7.355,0.225133
838,-7.354,0.225133
839,-7.353,0.225133
840,-7.352,0.225133
841,-7.351,0.228611
842,-7.35,0.225133
843,-7.349,0.225133
844,-7.348,0.225133
845,-7.347,0.225133
846,-7.346,0.225133
847,-7.345,0.225133
848,-7.344,0.225133
849,-7.343,0.225133
850,-7.342,0.225133
851,-7.341,0.225133
852,-7.34,0.225133
853,-7.339,0.225133
854,-7.338,0.225133
855,-7.337,0.225133
856,-7.336,0.225133
857,-7.335,0.225133
858,-7.334,0.225133
859,-7.333,0.225133
860,-7.332,0.225133
861,-7.331,0.225133
862,-7.33,0.225133
863,-7.329,0.225133
864,-7.328,0.225133
865,-7.327,0.225133
866,-7.326,0.225133
867,-7.325,0.225133
868,-7.324,0.225133
869,-7.323,0.225133
870,-7.322,0.225133
871,-7.321,0.225133
872,-7.32,0.225133
873,-7.319,0.225133
874,-7.318,0.225133
875,-7.317,0.225133
876,-7.316,0.225133
877,-7.315,0.225133
878,-7.314,0.225133
879,-7.313,0.225133
880,-7.312,0.225133
881,-7.311,0.225133
882,-7.31,0.225133
883,-7.309,0.225133
884,-7.308,0.225133
885,-7.307,0.221655
886,-7.306,0.218177
887,-7.305,0.218177
888,-7.304,0.218177
889,-7.303,0.218177
890,-7.302,0.218177
891,-7.301,0.218177
892,-7.3,0.218177
893,-7.299,0.218177
894,-7.298,0.218177
895,-7.297,0.218177
896,-7.296,0.218177
897,-7.295,0.218177
898,-7.294,0.218177
899,-7.293,0.218177
900,-7.292,0.218177
901,-7.291,0.218177
902,-7.29,0.218177
903,-7.289,0.218177
904,-7.288,0.218177
905,-7.287,0.221655
906,-7.286,0.218177
907,-7.285,0.218177
908,-7.284,0.218177
909,-7.283,0.218177
910,-7.282,0.218177
911,-7.281,0.218177
912,-7.28,0.218177
913,-7.279,0.218177
914,-7.278,0.218177
915,-7.277,0.218177
916,-7.276,0.218177
917,-7.275,0.218177
918,-7.274,0.218177
919,-7.273,0.218177
920,-7.272,0.218177
921,-7.271,0.218177
922,-7.27,0.218177
923,-7.269,0.218177
924,-7.268,0.218177
925,-7.267,0.218177
926,-7.266,0.218177
927,-7.265,0.218177
928,-7.264,0.218177
929,-7.263,0.218177
930,-7.262,0.218177
931,-7.261,0.218177
932,-7.26,0.218177
933,-7.259,0.218177
934,-7.258,0.218177
935,-7.257,0.218177
936,-7.256,0.218177
937,-7.255,0.218177
938,-7.254,0.218177
939,-7.253,0.218177
940,-7.252,0.218177
941,-7.251,0.218177
942,-7.25,0.218177
943,-7.249,0.218177
944,-7.248,0.218177
945,-7.247,0.218177
946,-7.246,0.218177
947,-7.245,0.218177
948,-7.244,0.218177
949,-7.243,0.218177
950,-7.242,0.218177
951,-7.241,0.218177
952,-7.24,0.218177
953,-7.239,0.218177
954,-7.238,0.218177
955,-7.237,0.218177
956,-7.236,0.218177
957,-7.235,0.218177
958,-7.234,0.218177
959,-7.233,0.218177
960,-7.232,0.218177
961,-7.231,0.219916
962,-7.23,0.218177
963,-7.229,0.218177
964,-7.228,0.218177
965,-7.227,0.218177
966,-7.226,0.218177
967,-7.225,0.219916
968,-7.224,0.219916
969,-7.223,0.219916
970,-7.222,0.218177
971,-7.221,0.218177
972,-7.22,0.218177
973,-7.219,0.218177
974,-7.218,0.218177
975,-7.217,0.218177
976,-7.216,0.218177
977,-7.215,0.218177
978,-7.214,0.218177
979,-7.213,0.218177
980,-7.212,0.218177
981,-7.211,0.218177
982,-7.21,0.218177
983,-7.209,0.218177
984,-7.208,0.218177
985,-7.207,0.218177
986,-7.206,0.218177
987,-7.205,0.218177
988,-7.204,0.218177
989,-7.203,0.218177
990,-7.202,0.218177
991,-7.201,0.218177
992,-7.2,0.218177
993,-7.199,0.219916
994,-7.198,0.216439
995,-7.197,0.218177
996,-7.196,0.218177
997,-7.195,0.218177
998,-7.194,0.218177
999,-7.193,0.218177
1000,-7.192,0.218177
1001,-7.191,0.219916
1002,-7.19,0.218177
1003,-7.189,0.218177
1004,-7.188,0.218177
1005,-7.187,0.218177
1006,-7.186,0.218177
1007,-7.185,0.218177
1008,-7.184,0.218177
1009,-7.183,0.218177
1010,-7.182,0.218177
1011,-7.181,0.218177
1012,-7.18,0.218177
1013,-7.179,0.218177
1014,-7.178,0.218177
1015,-7.177,0.218177
1016,-7.176,0.218177
1017,-7.175,0.218177
1018,-7.174,0.218177
1019,-7.173,0.218177
1020,-7.172,0.218177
1021,-7.171,0.218177
1022,-7.17,0.218177
1023,-7.169,0.218177
1024,-7.168,0.219916
1025,-7.167,0.219916
1026,-7.166,0.218177
1027,-7.165,0.218177
1028,-7.164,0.218177
1029,-7.163,0.218177
1030,-7.162,0.218177
1031,-7.161,0.219916
1032,-7.16,0.219916
1033,-7.159,0.219916
1034,-7.158,0.218177
1035,-7.157,0.218177
1036,-7.156,0.218177
1037,-7.155,0.218177
1038,-7.154,0.218177
1039,-7.153,0.218177
1040,-7.152,0.218177
1041,-7.151,0.218177
1042,-7.15,0.218177
1043,-7.149,0.218177
1044,-7.148,0.218177
1045,-7.147,0.218177
1046,-7.146,0.218177
1047,-7.145,0.218177
1048,-7.144,0.218177
1049,-7.143,0.218177
1050,-7.142,0.218177
1051,-7.141,0.218177
1052,-7.14,0.218177
1053,-7.139,0.218177
1054,-7.138,0.218177
1055,-7.137,0.218177
1056,-7.136,0.218177
1057,-7.135,0.218177
1058,-7.134,0.218177
1059,-7.133,0.218177
1060,-7.132,0.218177
1061,-7.131,0.218177
1062,-7.13,0.218177
1063,-7.129,0.218177
1064,-7.128,0.218177
1065,-7.127,0.219916
1066,-7.126,0.218177
1067,-7.125,0.218177
1068,-7.124,0.218177
1069,-7.123,0.218177
1070,-7.122,0.218177
1071,-7.121,0.218177
1072,-7.12,0.218177
1073,-7.119,0.218177
1074,-7.118,0.218177
1075,-7.117,0.218177
1076,-7.116,0.218177
1077,-7.115,0.218177
1078,-7.114,0.218177
1079,-7.113,0.218177
1080,-7.112,0.218177
1081,-7.111,0.218177
1082,-7.11,0.218177
1083,-7.109,0.218177
1084,-7.108,0.218177
1085,-7.107,0.218177
1086,-7.106,0.221655
1087,-7.105,0.225133
1088,-7.104,0.225133
1089,-7.103,0.226872
1090,-7.102,0.223394
1091,-7.101,0.225133
1092,-7.1,0.225133
1093,-7.099,0.225133
1094,-7.098,0.225133
1095,-7.097,0.225133
1096,-7.096,0.225133
1097,-7.095,0.228611
1098,-7.094,0.225133
1099,-7.093,0.225133
1100,-7.092,0.225133
1101,-7.091,0.225133
1102,-7.09,0.225133
1103,-7.089,0.225133
1104,-7.088,0.225133
1105,-7.087,0.225133
1106,-7.086,0.225133
1107,-7.085,0.225133
1108,-7.084,0.225133
1109,-7.083,0.225133
1110,-7.082,0.225133
1111,-7.081,0.225133
1112,-7.08,0.225133
1113,-7.079,0.226872
1114,-7.078,0.223394
1115,-7.077,0.225133
