;Scopy version,f4beeb1
;Exported on,Friday March 07/03/2025
;Device,M2K
;Nr of samples,147456
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
634,-0.7558,0.225223
635,-0.7557,0.225223
636,-0.7556,0.225223
637,-0.7555,0.225223
638,-0.7554,0.225223
639,-0.7553,0.225223
640,-0.7552,0.225223
641,-0.7551,0.225223
642,-0.755,0.225223
643,-0.7549,0.225223
644,-0.7548,0.223567
645,-0.7547,0.223567
646,-0.7546,0.223567
647,-0.7545,0.223567
648,-0.7544,0.223567
649,-0.7543,0.223567
650,-0.7542,0.223567
651,-0.7541,0.225223
652,-0.754,0.225223
653,-0.7539,0.225223
654,-0.7538,0.225223
655,-0.7537,0.225223
656,-0.7536,0.225223
657,-0.7535,0.225223
658,-0.7534,0.225223
659,-0.7533,0.225223
660,-0.7532,0.225223
661,-0.7531,0.225223
662,-0.753,0.225223
663,-0.7529,0.225223
664,-0.7528,0.225223
665,-0.7527,0.225223
666,-0.7526,0.225223
667,-0.7525,0.225223
668,-0.7524,0.225223
669,-0.7523,0.225223
670,-0.7522,0.225223
671,-0.7521,0.225223
672,-0.752,0.225223
673,-0.7519,0.225223
674,-0.7518,0.225223
675,-0.7517,0.225223
676,-0.7516,0.225223
677,-0.7515,0.225223
678,-0.7514,0.225223
679,-0.7513,0.225223
680,-0.7512,0.225223
681,-0.7511,0.225223
682,-0.751,0.223567
683,-0.7509,0.223567
684,-0.7508,0.223567
685,-0.7507,0.223567
686,-0.7506,0.223567
687,-0.7505,0.223567
688,-0.7504,0.223567
689,-0.7503,0.223567
690,-0.7502,0.225223
691,-0.7501,0.225223
692,-0.75,0.225223
693,-0.7499,0.225223
694,-0.7498,0.223567
695,-0.7497,0.223567
696,-0.7496,0.223567
697,-0.7495,0.225223
698,-0.7494,0.225223
699,-0.7493,0.225223
700,-0.7492,0.225223
701,-0.7491,0.225223
702,-0.749,0.225223
703,-0.7489,0.225223
704,-0.7488,0.225223
705,-0.7487,0.225223
706,-0.7486,0.225223
707,-0.7485,0.225223
708,-0.7484,0.225223
709,-0.7483,0.225223
710,-0.7482,0.225223
711,-0.7481,0.225223
712,-0.748,0.225223
713,-0.7479,0.225223
714,-0.7478,0.225223
715,-0.7477,0.225223
716,-0.7476,0.225223
717,-0.7475,0.225223
718,-0.7474,0.225223
719,-0.7473,0.225223
720,-0.7472,0.225223
721,-0.7471,0.225223
722,-0.747,0.225223
723,-0.7469,0.225223
724,-0.7468,0.225223
725,-0.7467,0.225223
726,-0.7466,0.225223
727,-0.7465,0.225223
728,-0.7464,0.225223
729,-0.7463,0.225223
730,-0.7462,0.223567
731,-0.7461,0.223567
732,-0.746,0.225223
733,-0.7459,0.225223
734,-0.7458,0.225223
735,-0.7457,0.225223
736,-0.7456,0.223567
737,-0.7455,0.223567
738,-0.7454,0.225223
739,-0.7453,0.225223
740,-0.7452,0.225223
741,-0.7451,0.225223
742,-0.745,0.225223
743,-0.7449,0.225223
744,-0.7448,0.225223
745,-0.7447,0.225223
746,-0.7446,0.225223
747,-0.7445,0.225223
748,-0.7444,0.225223
749,-0.7443,0.225223
750,-0.7442,0.225223
751,-0.7441,0.225223
752,-0.744,0.225223
753,-0.7439,0.225223
754,-0.7438,0.225223
755,-0.7437,0.225223
756,-0.7436,0.225223
757,-0.7435,0.225223
758,-0.7434,0.225223
759,-0.7433,0.223567
760,-0.7432,0.223567
761,-0.7431,0.223567
762,-0.743,0.223567
763,-0.7429,0.223567
764,-0.7428,0.223567
765,-0.7427,0.223567
766,-0.7426,0.223567
767,-0.7425,0.223567
768,-0.7424,0.223567
769,-0.7423,0.223567
770,-0.7422,0.223567
771,-0.7421,0.223567
772,-0.742,0.223567
773,-0.7419,0.223567
774,-0.7418,0.223567
775,-0.7417,0.223567
776,-0.7416,0.223567
777,-0.7415,0.223567
778,-0.7414,0.223567
779,-0.7413,0.223567
780,-0.7412,0.223567
781,-0.7411,0.223567
782,-0.741,0.223567
783,-0.7409,0.223567
784,-0.7408,0.223567
785,-0.7407,0.223567
786,-0.7406,0.223567
787,-0.7405,0.225223
788,-0.7404,0.225223
789,-0.7403,0.225223
790,-0.7402,0.225223
791,-0.7401,0.225223
792,-0.74,0.225223
793,-0.7399,0.225223
794,-0.7398,0.225223
795,-0.7397,0.225223
796,-0.7396,0.225223
797,-0.7395,0.225223
798,-0.7394,0.225223
799,-0.7393,0.225223
800,-0.7392,0.225223
801,-0.7391,0.223567
802,-0.739,0.223567
803,-0.7389,0.223567
804,-0.7388,0.223567
805,-0.7387,0.223567
806,-0.7386,0.223567
807,-0.7385,0.223567
808,-0.7384,0.223567
809,-0.7383,0.223567
810,-0.7382,0.223567
811,-0.7381,0.223567
812,-0.738,0.223567
813,-0.7379,0.223567
814,-0.7378,0.223567
815,-0.7377,0.223567
816,-0.7376,0.225223
817,-0.7375,0.225223
818,-0.7374,0.225223
819,-0.7373,0.225223
820,-0.7372,0.225223
821,-0.7371,0.225223
822,-0.737,0.225223
823,-0.7369,0.225223
824,-0.7368,0.225223
825,-0.7367,0.225223
826,-0.7366,0.225223
827,-0.7365,0.225223
828,-0.7364,0.225223
829,-0.7363,0.225223
830,-0.7362,0.225223
831,-0.7361,0.225223
832,-0.736,0.225223
833,-0.7359,0.225223
834,-0.7358,0.225223
835,-0.7357,0.225223
836,-0.7356,0.225223
837,-0.7355,0.225223
838,-0.7354,0.225223
839,-0.7353,0.225223
840,-0.7352,0.223567
841,-0.7351,0.223567
842,-0.735,0.223567
843,-0.7349,0.223567
844,-0.7348,0.223567
845,-0.7347,0.223567
846,-0.7346,0.223567
847,-0.7345,0.223567
848,-0.7344,0.223567
849,-0.7343,0.223567
850,-0.7342,0.223567
851,-0.7341,0.225223
852,-0.734,0.225223
853,-0.7339,0.225223
854,-0.7338,0.223567
855,-0.7337,0.223567
856,-0.7336,0.223567
857,-0.7335,0.226879
858,-0.7334,0.22191
859,-0.7333,0.225223
860,-0.7332,0.225223
861,-0.7331,0.225223
862,-0.733,0.225223
863,-0.7329,0.225223
864,-0.7328,0.225223
865,-0.7327,0.225223
866,-0.7326,0.225223
867,-0.7325,0.225223
868,-0.7324,0.225223
869,-0.7323,0.225223
870,-0.7322,0.225223
871,-0.7321,0.225223
872,-0.732,0.225223
873,-0.7319,0.225223
874,-0.7318,0.225223
875,-0.7317,0.225223
876,-0.7316,0.225223
877,-0.7315,0.225223
878,-0.7314,0.225223
879,-0.7313,0.225223
880,-0.7312,0.225223
881,-0.7311,0.225223
882,-0.731,0.225223
883,-0.7309,0.225223
884,-0.7308,0.225223
885,-0.7307,0.225223
886,-0.7306,0.225223
887,-0.7305,0.225223
888,-0.7304,0.225223
889,-0.7303,0.226879
890,-0.7302,0.223567
891,-0.7301,0.225223
892,-0.73,0.225223
893,-0.7299,0.225223
894,-0.7298,0.225223
895,-0.7297,0.225223
896,-0.7296,0.225223
897,-0.7295,0.225223
898,-0.7294,0.225223
899,-0.7293,0.225223
900,-0.7292,0.225223
901,-0.7291,0.225223
902,-0.729,0.225223
903,-0.7289,0.225223
904,-0.7288,0.225223
905,-0.7287,0.225223
906,-0.7286,0.225223
907,-0.7285,0.225223
908,-0.7284,0.225223
909,-0.7283,0.225223
910,-0.7282,0.225223
911,-0.7281,0.225223
912,-0.728,0.225223
913,-0.7279,0.225223
914,-0.7278,0.225223
915,-0.7277,0.225223
916,-0.7276,0.225223
917,-0.7275,0.225223
918,-0.7274,0.225223
919,-0.7273,0.225223
920,-0.7272,0.223567
921,-0.7271,0.223567
922,-0.727,0.223567
923,-0.7269,0.223567
924,-0.7268,0.223567
925,-0.7267,0.223567
926,-0.7266,0.223567
927,-0.7265,0.223567
928,-0.7264,0.223567
929,-0.7263,0.223567
930,-0.7262,0.223567
931,-0.7261,0.225223
932,-0.726,0.225223
933,-0.7259,0.225223
934,-0.7258,0.223567
935,-0.7257,0.223567
936,-0.7256,0.225223
937,-0.7255,0.225223
938,-0.7254,0.225223
939,-0.7253,0.225223
940,-0.7252,0.225223
941,-0.7251,0.225223
942,-0.725,0.225223
943,-0.7249,0.225223
944,-0.7248,0.225223
945,-0.7247,0.225223
946,-0.7246,0.225223
947,-0.7245,0.225223
948,-0.7244,0.225223
949,-0.7243,0.225223
950,-0.7242,0.225223
951,-0.7241,0.225223
952,-0.724,0.225223
953,-0.7239,0.225223
954,-0.7238,0.225223
955,-0.7237,0.225223
956,-0.7236,0.225223
957,-0.7235,0.225223
958,-0.7234,0.225223
959,-0.7233,0.225223
960,-0.7232,0.225223
961,-0.7231,0.225223
962,-0.723,0.225223
963,-0.7229,0.225223
964,-0.7228,0.225223
965,-0.7227,0.225223
966,-0.7226,0.225223
967,-0.7225,0.225223
968,-0.7224,0.225223
969,-0.7223,0.225223
970,-0.7222,0.225223
971,-0.7221,0.225223
972,-0.722,0.225223
973,-0.7219,0.225223
974,-0.7218,0.225223
975,-0.7217,0.225223
976,-0.7216,0.225223
977,-0.7215,0.225223
978,-0.7214,0.225223
979,-0.7213,0.225223
980,-0.7212,0.225223
981,-0.7211,0.225223
982,-0.721,0.225223
983,-0.7209,0.225223
984,-0.7208,0.225223
985,-0.7207,0.225223
986,-0.7206,0.225223
987,-0.7205,0.225223
988,-0.7204,0.225223
989,-0.7203,0.225223
990,-0.7202,0.225223
991,-0.7201,0.225223
992,-0.72,0.225223
993,-0.7199,0.225223
994,-0.7198,0.225223
995,-0.7197,0.225223
996,-0.7196,0.225223
997,-0.7195,0.225223
998,-0.7194,0.225223
999,-0.7193,0.225223
1000,-0.7192,0.226879
1001,-0.7191,0.223567
1002,-0.719,0.225223
1003,-0.7189,0.225223
1004,-0.7188,0.225223
1005,-0.7187,0.223567
1006,-0.7186,0.225223
1007,-0.7185,0.225223
1008,-0.7184,0.225223
1009,-0.7183,0.225223
1010,-0.7182,0.225223
1011,-0.7181,0.225223
1012,-0.718,0.225223
1013,-0.7179,0.225223
1014,-0.7178,0.225223
1015,-0.7177,0.225223
1016,-0.7176,0.225223
1017,-0.7175,0.225223
1018,-0.7174,0.225223
1019,-0.7173,0.225223
1020,-0.7172,0.225223
1021,-0.7171,0.225223
1022,-0.717,0.225223
1023,-0.7169,0.225223
1024,-0.7168,0.225223
1025,-0.7167,0.225223
1026,-0.7166,0.225223
1027,-0.7165,0.225223
1028,-0.7164,0.225223
1029,-0.7163,0.225223
1030,-0.7162,0.225223
1031,-0.7161,0.225223
1032,-0.716,0.225223
1033,-0.7159,0.225223
1034,-0.7158,0.225223
1035,-0.7157,0.225223
1036,-0.7156,0.225223
1037,-0.7155,0.225223
1038,-0.7154,0.225223
1039,-0.7153,0.225223
1040,-0.7152,0.225223
1041,-0.7151,0.225223
1042,-0.715,0.225223
