;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
389,-0.7803,0.00189756
390,-0.7802,0.00189756
391,-0.7801,0.00189756
392,-0.78,0.00189756
393,-0.7799,0.00189756
394,-0.7798,0.00189756
395,-0.7797,0.00189756
396,-0.7796,0.00189756
397,-0.7795,0.00189756
398,-0.7794,0.00189756
399,-0.7793,0.00189756
400,-0.7792,0.00189756
401,-0.7791,0.00189756
402,-0.779,0.00189756
403,-0.7789,0.00189756
404,-0.7788,0.00189756
405,-0.7787,0.00189756
406,-0.7786,0.00189756
407,-0.7785,0.00189756
408,-0.7784,0.00189756
409,-0.7783,0.00189756
410,-0.7782,0.00189756
411,-0.7781,0.00189756
412,-0.778,0.00189756
413,-0.7779,0.00189756
414,-0.7778,0.00189756
415,-0.7777,0.00189756
416,-0.7776,0.00189756
417,-0.7775,0.00189756
418,-0.7774,0.00189756
419,-0.7773,0.00189756
420,-0.7772,0.00189756
421,-0.7771,0.00189756
422,-0.777,0.00189756
423,-0.7769,0.00189756
424,-0.7768,0.00189756
425,-0.7767,0.00189756
426,-0.7766,0.00189756
427,-0.7765,0.00189756
428,-0.7764,0.00189756
429,-0.7763,0.00189756
430,-0.7762,0.00189756
431,-0.7761,0.00189756
432,-0.776,0.00189756
433,-0.7759,0.00189756
434,-0.7758,0.00189756
435,-0.7757,0.00189756
436,-0.7756,0.00189756
437,-0.7755,0.00189756
438,-0.7754,0.00189756
439,-0.7753,0.00189756
440,-0.7752,0.00189756
441,-0.7751,0.00189756
442,-0.775,0.00189756
443,-0.7749,0.00189756
444,-0.7748,0.00189756
445,-0.7747,0.00189756
446,-0.7746,0.00189756
447,-0.7745,0.00189756
448,-0.7744,0.00189756
449,-0.7743,0.00189756
450,-0.7742,0.00189756
451,-0.7741,0.00189756
452,-0.774,0.00189756
453,-0.7739,0.00189756
454,-0.7738,0.00189756
455,-0.7737,0.00189756
456,-0.7736,0.00189756
457,-0.7735,0.00189756
458,-0.7734,0.00189756
459,-0.7733,0.00189756
460,-0.7732,0.00189756
461,-0.7731,0.00189756
462,-0.773,0.00189756
463,-0.7729,0.00189756
464,-0.7728,0.00189756
465,-0.7727,0.00189756
466,-0.7726,0.00189756
467,-0.7725,0.00189756
468,-0.7724,0.00189756
469,-0.7723,0.00189756
470,-0.7722,0.00189756
471,-0.7721,0.00189756
472,-0.772,0.00189756
473,-0.7719,0.00189756
474,-0.7718,0.00189756
475,-0.7717,0.00189756
476,-0.7716,0.00189756
477,-0.7715,0.00189756
478,-0.7714,0.00189756
479,-0.7713,0.00189756
480,-0.7712,0.00189756
481,-0.7711,0.00189756
482,-0.771,0.00189756
483,-0.7709,0.00189756
484,-0.7708,0.00189756
485,-0.7707,0.00189756
486,-0.7706,0.00189756
487,-0.7705,0.00189756
488,-0.7704,0.00189756
489,-0.7703,0.00189756
490,-0.7702,0.00189756
491,-0.7701,0.00189756
492,-0.77,0.00189756
493,-0.7699,0.00189756
494,-0.7698,0.00189756
495,-0.7697,0.00189756
496,-0.7696,0.00189756
497,-0.7695,0.00189756
498,-0.7694,0.00189756
499,-0.7693,0.00189756
500,-0.7692,0.00189756
501,-0.7691,0.00189756
502,-0.769,0.00189756
503,-0.7689,0.00189756
504,-0.7688,0.00189756
505,-0.7687,0.00189756
506,-0.7686,0.00189756
507,-0.7685,0.00189756
508,-0.7684,0.00189756
509,-0.7683,0.00189756
510,-0.7682,0.00189756
511,-0.7681,0.00189756
512,-0.768,0.00189756
513,-0.7679,0.00189756
514,-0.7678,0.00189756
515,-0.7677,0.00189756
516,-0.7676,0.00189756
517,-0.7675,0.00189756
518,-0.7674,0.00189756
519,-0.7673,0.00189756
520,-0.7672,0.00189756
521,-0.7671,0.00189756
522,-0.767,0.00189756
523,-0.7669,0.00189756
524,-0.7668,0.00189756
525,-0.7667,0.00189756
526,-0.7666,0.00189756
527,-0.7665,0.00189756
528,-0.7664,0.00189756
529,-0.7663,0.00189756
530,-0.7662,0.00189756
531,-0.7661,0.00189756
532,-0.766,0.00189756
533,-0.7659,0.00189756
534,-0.7658,0.00189756
535,-0.7657,0.00189756
536,-0.7656,0.00189756
537,-0.7655,0.00189756
538,-0.7654,0.00189756
539,-0.7653,0.00189756
540,-0.7652,0.00189756
541,-0.7651,0.00189756
542,-0.765,0.00189756
543,-0.7649,0.00189756
544,-0.7648,0.00189756
545,-0.7647,0.00189756
546,-0.7646,0.00189756
547,-0.7645,0.00189756
548,-0.7644,0.00189756
549,-0.7643,0.00189756
550,-0.7642,0.00189756
