;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
889,-3.111,0.10607
890,-3.11,0.10607
891,-3.109,0.10607
892,-3.108,0.10607
893,-3.107,0.10607
894,-3.106,0.10607
895,-3.105,0.10607
896,-3.104,0.10607
897,-3.103,0.10607
898,-3.102,0.10607
899,-3.101,0.10607
900,-3.1,0.10607
901,-3.099,0.10607
902,-3.098,0.10607
903,-3.097,0.10607
904,-3.096,0.10607
905,-3.095,0.10607
906,-3.094,0.10607
907,-3.093,0.10607
908,-3.092,0.10607
909,-3.091,0.10607
910,-3.09,0.10607
911,-3.089,0.10607
912,-3.088,0.10607
913,-3.087,0.102592
914,-3.086,0.173885
915,-3.085,0.239961
916,-3.084,0.189535
917,-3.083,0.104331
918,-3.082,0.10607
919,-3.081,0.10607
920,-3.08,0.10607
921,-3.079,0.10607
922,-3.078,0.10607
923,-3.077,0.10607
924,-3.076,0.10607
925,-3.075,0.10607
926,-3.074,0.10607
927,-3.073,0.10607
928,-3.072,0.10607
929,-3.071,0.10607
930,-3.07,0.10607
931,-3.069,0.10607
932,-3.068,0.10607
933,-3.067,0.10607
934,-3.066,0.10607
935,-3.065,0.10607
936,-3.064,0.10607
937,-3.063,0.10607
938,-3.062,0.10607
939,-3.061,0.10607
940,-3.06,0.10607
941,-3.059,0.10607
942,-3.058,0.10607
943,-3.057,0.10607
944,-3.056,0.10607
945,-3.055,0.10607
946,-3.054,0.10607
947,-3.053,0.10607
948,-3.052,0.10607
949,-3.051,0.10607
950,-3.05,0.10607
951,-3.049,0.10607
952,-3.048,0.10607
953,-3.047,0.10607
954,-3.046,0.10607
955,-3.045,0.10607
956,-3.044,0.10607
957,-3.043,0.10607
958,-3.042,0.10607
959,-3.041,0.10607
960,-3.04,0.10607
961,-3.039,0.10607
962,-3.038,0.10607
963,-3.037,0.102592
964,-3.036,0.168669
965,-3.035,0.239961
966,-3.034,0.19649
967,-3.033,0.104331
968,-3.032,0.10607
969,-3.031,0.10607
970,-3.03,0.10607
971,-3.029,0.10607
972,-3.028,0.10607
973,-3.027,0.10607
974,-3.026,0.10607
975,-3.025,0.10607
976,-3.024,0.10607
977,-3.023,0.10607
978,-3.022,0.10607
979,-3.021,0.10607
980,-3.02,0.10607
981,-3.019,0.10607
982,-3.018,0.10607
983,-3.017,0.10607
984,-3.016,0.10607
985,-3.015,0.10607
986,-3.014,0.10607
987,-3.013,0.10607
988,-3.012,0.10607
989,-3.011,0.10607
990,-3.01,0.10607
991,-3.009,0.10607
992,-3.008,0.10607
993,-3.007,0.10607
994,-3.006,0.10607
995,-3.005,0.10607
996,-3.004,0.10607
997,-3.003,0.10607
998,-3.002,0.10607
999,-3.001,0.10607
1000,-3,0.10607
1001,-2.999,0.10607
1002,-2.998,0.10607
1003,-2.997,0.10607
1004,-2.996,0.10607
1005,-2.995,0.10607
1006,-2.994,0.10607
1007,-2.993,0.10607
1008,-2.992,0.10607
1009,-2.991,0.10607
1010,-2.99,0.10607
1011,-2.989,0.10607
1012,-2.988,0.10607
1013,-2.987,0.104331
1014,-2.986,0.161713
1015,-2.985,0.239961
1016,-2.984,0.199968
1017,-2.983,0.104331
1018,-2.982,0.10607
1019,-2.981,0.10607
1020,-2.98,0.10607
1021,-2.979,0.10607
1022,-2.978,0.10607
1023,-2.977,0.10607
1024,-2.976,0.10607
1025,-2.975,0.10607
1026,-2.974,0.10607
1027,-2.973,0.10607
1028,-2.972,0.10607
1029,-2.971,0.10607
1030,-2.97,0.10607
1031,-2.969,0.10607
1032,-2.968,0.10607
1033,-2.967,0.10607
1034,-2.966,0.10607
1035,-2.965,0.10607
1036,-2.964,0.10607
1037,-2.963,0.10607
1038,-2.962,0.10607
1039,-2.961,0.10607
1040,-2.96,0.10607
1041,-2.959,0.10607
1042,-2.958,0.10607
1043,-2.957,0.10607
1044,-2.956,0.10607
1045,-2.955,0.10607
1046,-2.954,0.10607
1047,-2.953,0.10607
1048,-2.952,0.10607
1049,-2.951,0.10607
1050,-2.95,0.10607
1051,-2.949,0.10607
1052,-2.948,0.10607
1053,-2.947,0.10607
1054,-2.946,0.10607
1055,-2.945,0.10607
1056,-2.944,0.10607
1057,-2.943,0.10607
1058,-2.942,0.10607
1059,-2.941,0.10607
1060,-2.94,0.10607
1061,-2.939,0.10607
1062,-2.938,0.10607
1063,-2.937,0.104331
1064,-2.936,0.156497
1065,-2.935,0.239961
1066,-2.934,0.203446
1067,-2.933,0.107809
1068,-2.932,0.10607
1069,-2.931,0.10607
1070,-2.93,0.10607
1071,-2.929,0.10607
1072,-2.928,0.10607
1073,-2.927,0.10607
1074,-2.926,0.10607
1075,-2.925,0.10607
1076,-2.924,0.10607
1077,-2.923,0.10607
1078,-2.922,0.10607
1079,-2.921,0.10607
1080,-2.92,0.10607
1081,-2.919,0.10607
1082,-2.918,0.10607
1083,-2.917,0.10607
1084,-2.916,0.10607
1085,-2.915,0.10607
1086,-2.914,0.10607
1087,-2.913,0.10607
1088,-2.912,0.10607
1089,-2.911,0.10607
1090,-2.91,0.10607
1091,-2.909,0.10607
1092,-2.908,0.10607
1093,-2.907,0.10607
1094,-2.906,0.10607
1095,-2.905,0.10607
