;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
981,-3.019,0.0712929
982,-3.018,0.0712929
983,-3.017,0.0712929
984,-3.016,0.0712929
985,-3.015,0.0712929
986,-3.014,0.0712929
987,-3.013,0.0712929
988,-3.012,0.0712929
989,-3.011,0.0712929
990,-3.01,0.0712929
991,-3.009,0.0712929
992,-3.008,0.0712929
993,-3.007,0.0712929
994,-3.006,0.0712929
995,-3.005,0.0712929
996,-3.004,0.0712929
997,-3.003,0.0712929
998,-3.002,0.0712929
999,-3.001,0.0712929
1000,-3,0.0712929
1001,-2.999,0.0712929
1002,-2.998,0.0712929
1003,-2.997,0.0712929
1004,-2.996,0.0712929
1005,-2.995,0.0712929
1006,-2.994,0.0712929
1007,-2.993,0.0712929
1008,-2.992,0.0712929
1009,-2.991,0.0712929
1010,-2.99,0.0712929
1011,-2.989,0.0712929
1012,-2.988,0.0712929
1013,-2.987,0.0712929
1014,-2.986,0.0712929
1015,-2.985,0.0712929
1016,-2.984,0.0712929
1017,-2.983,0.0712929
1018,-2.982,0.0712929
1019,-2.981,0.0712929
1020,-2.98,0.0712929
1021,-2.979,0.0712929
1022,-2.978,0.0712929
1023,-2.977,0.0712929
1024,-2.976,0.0712929
1025,-2.975,0.0712929
1026,-2.974,0.0730317
1027,-2.973,0.144325
1028,-2.972,0.161713
1029,-2.971,0.147802
1030,-2.97,0.0973756
1031,-2.969,0.069554
1032,-2.968,0.0712929
1033,-2.967,0.0712929
1034,-2.966,0.0712929
1035,-2.965,0.0712929
1036,-2.964,0.0712929
1037,-2.963,0.0712929
1038,-2.962,0.0712929
1039,-2.961,0.0712929
1040,-2.96,0.0712929
1041,-2.959,0.0712929
1042,-2.958,0.0712929
1043,-2.957,0.0712929
1044,-2.956,0.0712929
1045,-2.955,0.0712929
1046,-2.954,0.0712929
1047,-2.953,0.0712929
1048,-2.952,0.0712929
1049,-2.951,0.0712929
1050,-2.95,0.0712929
1051,-2.949,0.0712929
1052,-2.948,0.0712929
1053,-2.947,0.0712929
1054,-2.946,0.0712929
1055,-2.945,0.0712929
1056,-2.944,0.0712929
