;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
621,-0.7571,0.130374
622,-0.757,0.130374
623,-0.7569,0.130374
624,-0.7568,0.130374
625,-0.7567,0.130374
626,-0.7566,0.130374
627,-0.7565,0.130374
628,-0.7564,0.130374
629,-0.7563,0.130374
630,-0.7562,0.130374
631,-0.7561,0.130374
632,-0.756,0.130374
633,-0.7559,0.130374
634,-0.7558,0.130374
635,-0.7557,0.130374
636,-0.7556,0.130374
637,-0.7555,0.130374
638,-0.7554,0.130374
639,-0.7553,0.130374
640,-0.7552,0.130374
641,-0.7551,0.125406
642,-0.755,0.130374
643,-0.7549,0.130374
644,-0.7548,0.130374
645,-0.7547,0.130374
646,-0.7546,0.130374
647,-0.7545,0.130374
648,-0.7544,0.130374
649,-0.7543,0.130374
650,-0.7542,0.130374
651,-0.7541,0.130374
652,-0.754,0.130374
653,-0.7539,0.130374
654,-0.7538,0.130374
655,-0.7537,0.130374
656,-0.7536,0.130374
657,-0.7535,0.130374
658,-0.7534,0.130374
659,-0.7533,0.130374
660,-0.7532,0.130374
661,-0.7531,0.130374
662,-0.753,0.130374
663,-0.7529,0.130374
664,-0.7528,0.130374
665,-0.7527,0.130374
666,-0.7526,0.130374
667,-0.7525,0.130374
668,-0.7524,0.130374
669,-0.7523,0.130374
670,-0.7522,0.130374
671,-0.7521,0.130374
672,-0.752,0.130374
673,-0.7519,0.125406
674,-0.7518,0.128718
675,-0.7517,0.128718
676,-0.7516,0.128718
677,-0.7515,0.128718
678,-0.7514,0.128718
679,-0.7513,0.128718
680,-0.7512,0.128718
681,-0.7511,0.128718
682,-0.751,0.128718
683,-0.7509,0.128718
684,-0.7508,0.128718
685,-0.7507,0.128718
686,-0.7506,0.128718
687,-0.7505,0.128718
688,-0.7504,0.128718
689,-0.7503,0.128718
690,-0.7502,0.128718
691,-0.7501,0.128718
692,-0.75,0.128718
693,-0.7499,0.128718
694,-0.7498,0.128718
695,-0.7497,0.128718
696,-0.7496,0.128718
697,-0.7495,0.128718
698,-0.7494,0.128718
699,-0.7493,0.128718
700,-0.7492,0.128718
701,-0.7491,0.128718
702,-0.749,0.128718
703,-0.7489,0.128718
704,-0.7488,0.128718
705,-0.7487,0.128718
706,-0.7486,0.128718
707,-0.7485,0.128718
708,-0.7484,0.128718
709,-0.7483,0.128718
710,-0.7482,0.128718
711,-0.7481,0.128718
712,-0.748,0.128718
713,-0.7479,0.128718
714,-0.7478,0.128718
715,-0.7477,0.128718
716,-0.7476,0.128718
717,-0.7475,0.128718
718,-0.7474,0.128718
719,-0.7473,0.128718
720,-0.7472,0.128718
721,-0.7471,0.128718
722,-0.747,0.128718
723,-0.7469,0.128718
724,-0.7468,0.128718
725,-0.7467,0.128718
726,-0.7466,0.128718
727,-0.7465,0.128718
728,-0.7464,0.128718
729,-0.7463,0.128718
730,-0.7462,0.128718
731,-0.7461,0.128718
732,-0.746,0.128718
733,-0.7459,0.128718
734,-0.7458,0.128718
735,-0.7457,0.128718
736,-0.7456,0.128718
737,-0.7455,0.128718
738,-0.7454,0.128718
739,-0.7453,0.128718
740,-0.7452,0.128718
741,-0.7451,0.128718
742,-0.745,0.128718
743,-0.7449,0.128718
744,-0.7448,0.128718
745,-0.7447,0.128718
746,-0.7446,0.128718
747,-0.7445,0.128718
748,-0.7444,0.128718
749,-0.7443,0.128718
750,-0.7442,0.128718
751,-0.7441,0.128718
752,-0.744,0.128718
753,-0.7439,0.128718
754,-0.7438,0.128718
755,-0.7437,0.128718
756,-0.7436,0.128718
757,-0.7435,0.128718
758,-0.7434,0.128718
759,-0.7433,0.128718
760,-0.7432,0.128718
761,-0.7431,0.128718
762,-0.743,0.128718
763,-0.7429,0.128718
764,-0.7428,0.128718
765,-0.7427,0.128718
766,-0.7426,0.128718
767,-0.7425,0.128718
768,-0.7424,0.128718
769,-0.7423,0.128718
770,-0.7422,0.128718
771,-0.7421,0.128718
772,-0.742,0.128718
773,-0.7419,0.128718
774,-0.7418,0.128718
775,-0.7417,0.128718
776,-0.7416,0.128718
777,-0.7415,0.128718
778,-0.7414,0.128718
779,-0.7413,0.128718
780,-0.7412,0.128718
781,-0.7411,0.128718
782,-0.741,0.128718
783,-0.7409,0.128718
784,-0.7408,0.130374
785,-0.7407,0.130374
786,-0.7406,0.130374
787,-0.7405,0.130374
788,-0.7404,0.130374
789,-0.7403,0.130374
790,-0.7402,0.130374
791,-0.7401,0.130374
792,-0.74,0.130374
793,-0.7399,0.130374
794,-0.7398,0.130374
795,-0.7397,0.130374
796,-0.7396,0.130374
797,-0.7395,0.130374
798,-0.7394,0.130374
799,-0.7393,0.130374
800,-0.7392,0.128718
801,-0.7391,0.128718
802,-0.739,0.130374
803,-0.7389,0.130374
804,-0.7388,0.130374
805,-0.7387,0.130374
806,-0.7386,0.130374
807,-0.7385,0.128718
808,-0.7384,0.130374
809,-0.7383,0.130374
810,-0.7382,0.130374
811,-0.7381,0.130374
812,-0.738,0.130374
813,-0.7379,0.130374
814,-0.7378,0.130374
815,-0.7377,0.130374
